,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
237,707.0,IL,41.875.555,-87.624.421,60657,c:40665,Chicago,Chicago IL 60657,Media Chaperone,0.0,01/01/2009,06/01/2013,1/14/2010,2/24/2011,10.356,21.479,15.808,15.808,2.0,2.0,1050000.0,1.0,IL,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:40665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
238,523.0,NY,407.566.658,-739.827.553,10036,c:2972,New York,,Giant Realm,1.0,01/01/2007,,03/01/2008,05/08/2008,11.644,13.507,13.507,33.315,13.0,2.0,5500000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:2972,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
239,303.0,PA,39.951.311,-75.169.522,10011,c:1832,Philadelphia,,Invite Media,1.0,02/01/2007,,12/01/2007,12/01/2009,0.8301,28.329,10.877,3.337,17.0,3.0,5000000.0,4.0,PA,0.0,0.0,0.0,0.0,1.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:1832,0.0,1.0,1.0,0.0,0.0,0.0,16.667,1.0,acquired
240,529.0,CA,37.406.914,-12.209.037,94043,c:30173,Mountain View,Mountain View CA 94043,UpMo,0.0,01/01/2011,07/01/2013,12/13/2009,8/17/2011,-10.521,0.6247,-13.589,1.663,11.0,2.0,3700000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:30173,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,closed
241,267.0,CA,369.397.206,-1.217.768.449,95019-2901,c:17512,Freedom,,Appscio,0.0,01/01/2006,01/01/2011,3/20/2007,01/03/2009,12.137,30.082,,,4.0,2.0,7000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:17512,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,closed
242,1098.0,MA,42.375.219,-71.056.101,2129,c:833,Boston,,Eons,0.0,01/01/2005,5/17/2012,04/01/2006,03/01/2007,12.466,21.616,2.0,38.137,14.0,2.0,32000000.0,4.0,MA,0.0,0.0,1.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:833,0.0,0.0,1.0,1.0,0.0,0.0,3.5,1.0,closed
243,971.0,MA,42.358.822,-71.104.329,2142,c:615,Cambridge,,LocaModa,1.0,01/01/2007,,9/18/2007,3/25/2011,0.7123,42.301,26.685,30.575,8.0,3.0,7900000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:615,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,acquired
244,258.0,CA,37.392.443,-122.072.517,94110,c:1731,San Francisco,,Meraki,1.0,04/01/2006,,12/01/2006,07/10/2012,0.6685,62.795,27.945,74.493,16.0,5.0,80000000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1731,0.0,1.0,1.0,1.0,1.0,1.0,2.25,1.0,acquired
245,693.0,TX,30.280.148,-97.749.908,78701,c:39755,Austin,Austin TX 78701,MPOWER Mobile,0.0,01/01/2005,06/08/2012,10/28/2009,10/28/2009,48.247,48.247,0.2466,0.2466,1.0,1.0,5000000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:39755,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
246,89.0,WA,47.638.456,-122.356.965,98109,c:134,Seattle,,Haute Secure,1.0,01/01/2006,,01/01/2007,03/09/2009,1.0,31.863,24.301,76.247,5.0,2.0,2100000.0,3.0,WA,0.0,0.0,0.0,0.0,1.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:134,0.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,acquired
247,984.0,MD,39.116.333,-7.718.130.699.999.990,20814,c:6313,Bethesda,,Intelliworks,1.0,12/01/2004,,2/14/2005,4/24/2009,0.2055,43.973,34.164,34.164,6.0,4.0,22250000.0,1.0,MD,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:6313,0.0,0.0,1.0,1.0,1.0,1.0,2.5,1.0,acquired
248,27.0,OR,45.520.247,-122.674.195,97209,c:107746,Portland,Portland OR 97209,Meridian,1.0,03/01/2011,,9/14/2011,8/30/2012,0.5397,15.014,-141.699,22.082,6.0,2.0,1975000.0,2.0,OR,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:107746,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,acquired
249,437.0,NY,40.723.652,-73.985.281,10016,c:2566,New York,,Kluster,1.0,01/01/2008,,01/01/2008,01/01/2008,0.0,0.0,35.918,43.260.000.000.000.000,0.0,1.0,1000000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:2566,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
250,827.0,PA,40.602.206,-7.547.127.900.000.000,18106,c:47440,Allentown,Allentown PA 18106,International Battery,0.0,01/01/2008,03/01/2013,05/06/2010,05/06/2010,23.452,23.452,,,0.0,1.0,35000000.0,0.0,PA,0.0,0.0,0.0,0.0,1.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:47440,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,closed
251,770.0,NY,37.480.999,-122.173.887,10016,c:44,New York,,Jingle Networks,1.0,09/01/2005,,10/01/2005,12/28/2009,0.0822,43.260.000.000.000.000,3.663,56.110.000.000.000.000,12.0,7.0,88651133.0,5.0,NY,0.0,1.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:44,1.0,1.0,1.0,1.0,1.0,1.0,31.667,1.0,acquired
252,536.0,MA,425.656.454,-713.222.696,01862-2000,c:30527,North Billerica,,SemEquip,1.0,01/01/2000,,08/04/2005,08/04/2005,55.945,55.945,,,3.0,1.0,26000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,semiconductor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:30527,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,acquired
253,1096.0,CA,34.054.935,-118.244.476,90017,c:83176,Los Angeles,Los Angeles CA 90017,ItsGoinOn,0.0,05/01/2010,11/01/2011,01/01/2011,01/01/2011,0.6712,0.6712,0.0,0.7562,3.0,1.0,100000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:83176,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
254,343.0,CO,39.750.152,-10.499.643.799.999.900,80202,c:20488,Denver,Denver CO 80202,mSnap,1.0,06/01/2005,,06/01/2006,06/01/2006,1.0,1.0,3.811,49.178,6.0,1.0,5000000.0,3.0,CO,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:20488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,acquired
255,412.0,GA,34.062.588,-8.416.923,30097,c:24570,Duluth,,Biofisica,0.0,01/01/2000,4/26/2012,10/31/2006,4/21/2008,68.356,83.096,,,5.0,2.0,7300000.0,0.0,GA,0.0,0.0,0.0,0.0,1.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:24570,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,closed
256,344.0,CA,37.406.914,-12.209.037,94043,c:20506,Mountain View,Mountain View CA 94043,Ardian,1.0,01/01/2003,,01/01/2005,3/23/2009,20.027,62.274,40.027,107.616,8.0,3.0,64080000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:20506,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,acquired
257,1016.0,RI,5.143.247,-2.664.213,2903,c:69279,Providence,Providence RI 2903,Tracelytics,1.0,07/01/2010,,11/03/2011,3/22/2012,13.425,1.726,-0.0822,17.205,8.0,2.0,5800000.0,2.0,RI,0.0,0.0,0.0,0.0,1.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:69279,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,acquired
258,389.0,CA,37.791.388,-122.392.148,94105,c:23192,San Francisco,,Canopy Financial,0.0,01/01/2004,8/27/2009,01/01/2008,10/01/2009,40.027,57.534,59.233,6.0,6.0,4.0,89500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:23192,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,closed
259,661.0,CA,37.788.482,-122.409.173,94102,c:38,San Francisco,,Kyte,1.0,12/01/2006,,07/01/2007,03/01/2012,0.5808,52.521,30.877,41.699,11.0,4.0,23350000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:38,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,acquired
260,1042.0,MA,42.393.662,-7.125.585.500.000.000,2451,c:7376,Waltham,,Ounce Labs,1.0,10/01/2002,,06/08/2006,9/16/2008,36.877,59.644,,,7.0,2.0,13500000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:7376,1.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,acquired
261,185.0,MA,42.496.515,-71.480.233,1719,c:16070,Boxborough,,Crossbeam Systems,1.0,01/01/2000,,05/08/2007,2/14/2008,73.534,8.126,110.329,110.575,13.0,2.0,24500000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:16070,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,acquired
262,890.0,CA,37.534.538,-122.252.466,94065,c:53814,Redwood City,Redwood City CA 94065,PacketHop,0.0,01/01/2002,01/04/2013,08/08/2005,08/08/2005,36.027,36.027,30.027,30.027,2.0,1.0,10000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:53814,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,closed
263,891.0,UT,40.767.013,-111.890.431,84124,c:53831,Salt Lake City,Salt Lake City UT 84124,Inaura,0.0,01/01/2007,7/19/2012,01/06/2005,01/06/2005,-19.863,-19.863,,,3.0,1.0,8500000.0,0.0,UT,0.0,0.0,0.0,0.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:53831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
264,405.0,TX,30.161.661,-95.471.256,77380,c:24040,The Woodlands,,DynaPump,0.0,01/01/1992,11/12/2011,5/29/2008,5/29/2008,164.192,164.192,,,0.0,1.0,6000000.0,0.0,TX,0.0,0.0,0.0,1.0,0.0,cleantech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:24040,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,closed
265,708.0,CA,37.424.298,-122.139.809,94306,c:40762,Palo Alto,Palo Alto CA 94306,Immunet Corporation,1.0,07/01/2008,,11/01/2009,11/01/2009,1.337,1.337,13.479,13.479,3.0,1.0,2000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:40762,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
266,1049.0,TX,30.280.148,-97.749.908,78701,c:75008,Austin,Austin TX 78701,CopperEgg Corporation,1.0,06/01/2010,,07/12/2011,05/08/2012,11.123,1.937,0.0,11.123,3.0,2.0,4100000.0,2.0,TX,0.0,0.0,0.0,1.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:75008,0.0,0.0,1.0,0.0,0.0,0.0,1.5,1.0,acquired
267,330.0,CA,3.740.047,-122.072.981,94041,c:197,Mountain View,,Wink,1.0,8/19/2004,,01/01/2005,01/01/2005,0.3699,0.3699,19.507,83.178,5.0,1.0,6200000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:197,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
268,544.0,CA,37.767.575,-122.411.157,94103,c:3087,San Francisco,,PopularMedia,1.0,01/01/2003,,02/01/2007,7/28/2008,40.877,55.753,40.027,40.027,8.0,2.0,12250000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:3087,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,acquired
269,383.0,CA,37.779.281,-122.419.236,94105,c:23098,San Francisco,San Francisco CA 94105,Miyowa,1.0,4/14/2003,,09/04/2006,05/08/2008,33.945,50.712,57.233,87.342,3.0,2.0,11725600.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:23098,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
270,802.0,MA,42.504.817,-71.195.611,1803,c:45792,Burlington,Burlington MA 1803,Intrusic,0.0,01/01/2001,2/19/2007,4/25/2005,10/30/2006,43.151,58.301,,,1.0,2.0,16000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:45792,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,closed
271,646.0,WA,47.603.832,-122.330.062,98103,c:37215,Seattle,Seattle WA 98103,Dashwire,1.0,08/11/2006,,1/31/2009,12/28/2010,24.767,43.836,33.945,49.863,10.0,3.0,5056559.0,2.0,WA,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:37215,1.0,0.0,1.0,0.0,0.0,0.0,16.667,1.0,acquired
272,552.0,CA,37.780.883,-122.395.257,94107,c:314,San Francisco,,Reddit,1.0,01/01/2005,,06/01/2005,06/01/2005,0.4137,0.4137,68.329,8.874,9.0,1.0,100000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
273,697.0,CA,37.779.281,-122.419.236,94108,c:3991,San Francisco,San Francisco CA 94108,Pure Digital Technologies,1.0,09/01/2001,,01/01/2004,8/18/2008,23.342,69.671,40.027,83.014,11.0,3.0,68200000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:3991,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,acquired
274,239.0,CA,37.789.429,-122.276.524,94501,c:16892,Alameda,Alameda CA 94501,Voxify,1.0,01/01/2001,,02/01/2005,4/21/2010,40.877,93.068,60.027,60.027,5.0,3.0,33000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:16892,1.0,0.0,0.0,1.0,0.0,1.0,36.667,1.0,acquired
275,672.0,NC,35.986.906,-78.896.718,27701,c:38460,Durham,Durham NC 27701,EvoApp,0.0,01/01/2009,01/01/2013,10/15/2010,4/20/2012,17.863,33.014,20.822,23.288,8.0,3.0,3352194.0,2.0,NC,0.0,0.0,0.0,0.0,1.0,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:38460,0.0,1.0,1.0,0.0,0.0,0.0,9.5,0.0,closed
276,996.0,NY,40.750.519,-73.993.494,10001,c:64959,New York,New York NY 10001,Visual Revenue,1.0,03/01/2010,,7/28/2011,1/26/2012,14.082,19.068,-0.1616,18.384,5.0,2.0,2212000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,analytics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:64959,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,acquired
277,634.0,CA,37.484.347,-122.225.803,94063,c:36484,Redwood City,Redwood City CA 94063,Calibra Medical,1.0,01/01/2004,,11/24/2009,4/15/2011,59.014,72.904,,,1.0,4.0,19800000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:36484,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,acquired
278,825.0,CA,37.566.009,-122.321.646,94401,c:47270,San Mateo,San Mateo CA 94401,Offermatic,0.0,02/01/2010,06/01/2013,12/01/2010,03/09/2011,0.8301,10.986,11.014,11.616,6.0,2.0,4500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:47270,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,closed
279,263.0,MA,422.960.173,-712.128.734,2494,c:17433,Needham,,HiWired,1.0,01/01/2004,,01/01/2008,01/02/2008,40.027,40.055,40.027,40.027,2.0,2.0,14000000.0,1.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:17433,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,acquired
280,119.0,FL,26.106.273,-8.041.894,33327,c:144687,Weston,Weston FL 33327,DateMyFamily.com,0.0,11/11/2011,01/01/2013,12/01/2011,12/01/2011,0.0548,0.0548,0.0685,0.4,4.0,1.0,100000.0,2.0,FL,0.0,0.0,0.0,0.0,1.0,social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:144687,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
281,1004.0,CA,374.027.811,-1.221.441.615,94304,c:6592,Palo Alto,,Hyperic,1.0,01/01/2004,,05/10/2006,06/05/2007,23.562,34.274,30.027,53.425,4.0,2.0,9900000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:6592,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
282,610.0,CA,37.779.281,-122.419.236,94104,c:34545,San Francisco,San Francisco CA 94104,Optimal,1.0,01/01/2008,,01/01/2008,1/22/2013,0.0,5.063,50.055,57.945,10.0,3.0,7600000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:34545,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,acquired
283,246.0,CA,34.430.786,-119.715.074,93101,c:17030,Santa Barbara,,SendMeHome.com,0.0,07/01/2008,06/04/2012,07/01/2008,07/01/2008,0.0,0.0,0.737,0.737,2.0,1.0,50000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:17030,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,closed
284,88.0,CA,37.448.944,-122.161.415,94301,c:13358,Palo Alto,,Q-magic,0.0,02/01/2007,11/29/2011,01/01/2007,01/01/2007,-0.0849,-0.0849,,,3.0,1.0,650000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:13358,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
285,22.0,CA,34.005.914.000.000.000,-118.488.129,90034,c:10610,Los Angeles,,Geodelic Systems,0.0,01/01/2008,01/01/2011,12/01/2008,9/23/2010,0.9178,27.288,24.164,27.288,8.0,3.0,10500000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10610,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,closed
286,1014.0,CA,34.019.657,-118.487.549,90401,c:68470,Santa Monica,Santa Monica CA 90401,BlockBeacon,1.0,01/01/2012,,6/21/2012,6/21/2012,0.4712,0.4712,0.0,0.9178,12.0,1.0,500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:68470,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,acquired
287,8.0,CA,37.390.501,-122.081.151,94041,c:10197,Mountain View,,PostPath,1.0,01/01/2003,,12/07/2004,1/16/2007,19.342,40.438,20.027,10.189,2.0,2.0,24300000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10197,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,acquired
288,595.0,CA,37.386.778,-121.966.277,95054,c:33771,Santa Clara,Santa Clara CA 95054,Attune Systems,0.0,01/01/1999,02/12/2009,6/27/2006,11/14/2006,74.904,7.874,70.055,70.055,6.0,2.0,18000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:33771,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,closed
289,757.0,CA,37.779.507,-12.239.071,94107,c:437,San Francisco,,TokBox,1.0,05/01/2007,,12/26/2007,11/15/2010,0.6548,35.452,38.438,65.589,27.0,3.0,26000000.0,5.0,CA,1.0,0.0,0.0,0.0,0.0,messaging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:437,0.0,0.0,1.0,1.0,1.0,0.0,36.667,1.0,acquired
290,175.0,CA,37.391.642,-12.209.393.500.000.000,94040,c:15870,Mountain View,Mountain View CA 94040,Avega Systems,0.0,01/01/2005,01/01/2012,04/01/2007,1/13/2010,22.466,50.356,,,2.0,2.0,9500000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:15870,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,closed
291,336.0,MD,392.328.783,-768.204.666,Maryland 21045,c:20062,Columbia,,Heartscape,1.0,01/01/2000,10/15/2009,4/24/2007,4/24/2007,73.151,73.151,50.055,50.055,6.0,1.0,16980999.0,1.0,MD,0.0,0.0,0.0,0.0,1.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:20062,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,acquired
292,493.0,CA,37.419.819,-12.209.018.799.999.900,94043,c:281,Mountain View,,PeerMe,0.0,01/01/2004,02/03/2009,01/01/2005,01/01/2005,10.027,10.027,11.644,35.699,2.0,1.0,5000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:281,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,closed
293,333.0,WA,47.657.943,-117.421.226,99202,c:19869,SPOKANE,SPOKANE WA 99202,Pacinian,0.0,04/01/2007,01/01/2012,12/01/2008,12/01/2008,16.712,16.712,,,3.0,1.0,350000.0,0.0,WA,0.0,0.0,0.0,0.0,1.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:19869,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
294,1091.0,MA,42.485.691,-7.119.861.999.999.990,1803,c:8251,Burlington,,neoSaej,0.0,01/01/2006,06/01/2013,3/29/2007,12/21/2010,12.384,49.726,1.0,1.0,1.0,5.0,13130000.0,1.0,MA,0.0,0.0,1.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:8251,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,closed
295,962.0,WA,3.978.373,-100.445.882,98104,c:60243,Seattle,Seattle WA 98104,Kiha Software,0.0,01/01/2008,08/01/2011,10/28/2010,10/28/2010,28.247,28.247,0.0,28.219,1.0,1.0,20000000.0,2.0,WA,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:60243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,closed
296,867.0,MA,42.372.912,-71.118.999,2138,c:513,Cambridge,,Vlingo,1.0,06/01/2006,,12/01/2006,9/16/2009,0.5014,32.959,20.685,69.973,18.0,3.0,26500000.0,4.0,MA,0.0,0.0,1.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:513,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
297,321.0,MA,42.432.106,-71.453.968,1754,c:19483,Maynard,Maynard MA 1754,Tizor Systems,1.0,01/01/2002,,09/12/2005,02/07/2006,36.986,41.041,,,4.0,2.0,15000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:19483,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,acquired
298,842.0,MD,39.414.219,-77.410.927,21703,c:49341,Frederick,Frederick MD 21703,Cerona Networks,0.0,01/01/2002,1/18/2012,4/21/2006,4/21/2006,43.041,43.041,,,0.0,1.0,2600000.0,0.0,MD,0.0,0.0,0.0,0.0,1.0,public_relations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:49341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,closed
